Symbol,Status,NextPayDate,DivYield,NextEstPayout,AnnualDividend,ExDiv
LEA,Declared,2021-03-03,0.0054,0.25,1.02,2021-03-03
LECO,Declared,2021-03-30,0.0159,0.51,1.98,2021-03-30
LEG,Declared,2021-03-12,0.0336,0.4,1.6,2021-03-12
LEVL,Declared,2021-03-30,0.0084,0.06,0.2,2021-03-30
LFT,Declared,2021-03-30,0,0.09,0,2021-03-30
LHX,Declared,2021-03-11,0.0178,1.02,3.4,2021-03-11
LII,Declared,2021-03-30,0.0102,0.77,3.08,2021-03-30
LIN,Declared,2021-03-04,0.0142,1.06,3.852,2021-03-04
LLESY,Declared,2021-03-03,0.0201,0.088648,0.203226,2021-03-03
LMAT,Declared,2021-03-08,0.0083,0.11,0.38,2021-03-08
LMNX,Declared,2021-03-24,0.011,0.1,0.37,2021-03-24
LMRK,Declared,2021-02-01,0.081,0.2,0.9675,2021-02-01
LMT,Declared,2021-02-26,0.0282,2.6,9.8,2021-02-26
LNC,Declared,2021-04-09,0.0265,0.42,1.62,2021-04-09
LOAN,Declared,2021-04-08,0.0738,0.11,0.42,2021-04-08
LOB,Declared,2021-03-08,0.0014,0.03,0.09,2021-03-08
LOGN,Declared,2021-03-16,0.0315,0.4,1.45,2021-03-16
LPLA,Declared,2021-03-15,0.0071,0.25,1,2021-03-15
LRCX,Declared,2021-03-16,0.009,1.3,4.9,2021-03-16
LRLCY,Declared,2021-04-23,0.0113,0.952896,0.8668165,2021-04-23
LTC,Declared,2021-03-22,0.0521,0.19,2.28,2021-03-22
LTSA,Declared,2021-03-12,0.1053,0.1667,2.0004,2021-03-12
LUMN,Declared,2021-03-05,0.0178,0.25,0.25,2021-03-05
LVMUY,Declared,2021-04-16,0.008,0.95312,1.074031,2021-04-16
LXP,Declared,2021-03-30,0.0365,0.1075,0.4225,2021-03-30
LXP-PR-C,Declared,2021-04-29,0.0575,0.8125,3.25,2021-04-29
LYBC,Declared,2021-03-30,0.0294,0.31,1.24,2021-03-30
LYG,Declared,2021-04-15,0,0.031801,0,2021-04-15
MA,Declared,2021-04-08,0.0043,0.44,1.64,2021-04-08
MAA-PR-I,Declared,2021-03-12,0.0663,1.0625,4.25,2021-03-12
MAEOY,Declared,2021-03-26,0.0556,0.322167,0.602959999999999,2021-03-26
MAIN,Declared,2021-03-26,0.0633,0.205,2.46,2021-03-26
MALRY,Declared,2021-02-19,0.023,0.7669,0.70144,2021-02-19
MANT,Declared,2021-03-11,0.0156,0.38,1.28,2021-03-11
MAXR,Declared,2021-03-12,0.0009,0.01,0.04,2021-03-12
MBIN,Declared,2021-03-12,0.0081,0.09,0.32,2021-03-12
MBINO,Declared,2021-03-12,0.058,0.375,1.5,2021-03-12
MBINP,Declared,2021-03-12,0.064,0.4375,1.75,2021-03-12
MBNKP,Declared,2021-03-12,0.0829,0.5,2.08,2021-03-12
MC,Declared,2021-02-19,0.0248,0.55,1.4025,2021-02-19
MCFE,Declared,2021-03-25,0.0037,0.115,0.087,2021-03-25
MCK,Declared,2021-03-01,0.0089,0.42,1.66,2021-03-01
MCO,Declared,2021-02-24,0.0097,0.62,2.86,2021-02-24
MCRAA,Declared,2021-03-16,0.0204,0.13,0.52,2021-03-16
MCRAB,Declared,2021-03-16,0.021,0.13,0.52,2021-03-16
MCY,Declared,2021-03-16,0.0421,0.6325,2.5225,2021-03-16
MDLZ,Declared,2021-03-30,0.0208,0.315,1.2,2021-03-30
MDT,Declared,2021-03-25,0.0192,0.58,2.28,2021-03-25
MDU,Declared,2021-03-10,0.0264,0.2125,0.835,2021-03-10
MEOH,Declared,2021-03-16,0.0117,0.0375,0.4725,2021-03-16
MERC,Declared,2021-03-30,0.0219,0.065,0.3325,2021-03-30
MFA,Declared,2021-03-30,0.0763,0.075,0.325,2021-03-30
MFA-PR-B,Declared,2021-03-04,0.0944,0.46875,2.34375,2021-03-04
MFA-PR-C,Declared,2021-03-04,0.0593,0.40625,1.34514,2021-03-04
MFC,Declared,2021-02-22,0.0389,0.2203,0.8347,2021-02-22
MFGP,Declared,2021-03-11,0.0868,0.155,0.5833,2021-03-11
MGA,Declared,2021-03-04,0.0176,0.43,1.6,2021-03-04
MGIC,Declared,2021-03-24,0.0151,0.21,0.255,2021-03-24
MGP,Declared,2021-03-30,0.0573,0.495,1.9375,2021-03-30
MGPI,Declared,2021-03-11,0.0074,0.12,0.48,2021-03-11
MGRC,Declared,2021-04-14,0.0204,0.435,1.68,2021-04-14
MHGU,Declared,2021-03-12,0,0.08,0,2021-03-12
MHGUP,Declared,2021-03-12,0.0239,0.2,0.8,2021-03-12
MLGF,Declared,2021-03-24,0.0433,0.25,1,2021-03-24
MLHR,Declared,2021-02-25,0.0096,0.1875,0.397499999999999,2021-02-25
MLI,Declared,2021-03-18,0.0092,0.13,0.4,2021-03-18
MLM,Declared,2021-02-26,0.0066,0.57,2.24,2021-02-26
MLR,Declared,2021-03-12,0.0159,0.18,0.72,2021-03-12
MMC,Declared,2021-04-06,0.0156,0.465,1.85,2021-04-06
MMLP,Declared,2021-02-04,0.0794,0.005,0.135,2021-02-04
MNAT,Declared,2021-03-18,0.0276,0.27,1.04,2021-03-18
MNDO,Declared,2021-03-17,0.0759,0.26,0.24,2021-03-17
MNMB,Declared,2021-03-11,0.039,0.3,1.45,2021-03-11
MNRL,Declared,2021-03-18,0.0722,0.26,1.13,2021-03-18
MNRO,Declared,2021-03-09,0.0131,0.22,0.88,2021-03-09
MNSBP,Declared,2021-03-12,0,0.46875,0.55208333,2021-03-12
MNSKY,Declared,2021-04-08,0,0.477579,0.578379,2021-04-08
MO,Declared,2021-03-24,0.0688,0.86,3.4,2021-03-24
MONDY,Declared,2021-04-08,0.0221,0.977768,1.154832,2021-04-08
MOPHY,Declared,2021-03-04,0.022,0.1896,0.225458,2021-03-04
MORN,Declared,2021-04-08,0.005,0.315,1.21499999999999,2021-04-08
MOS,Declared,2021-03-03,0.0076,0.05,0.25,2021-03-03
MOTUY,Declared,2021-03-25,0,0.107045,0,2021-03-25
MPLX,Declared,2021-02-05,0.1169,0.6875,2.75,2021-02-05
MPW,Declared,2021-03-17,0.0501,0.28,1.08,2021-03-17
MPWR,Declared,2021-03-30,0.0058,0.6,2,2021-03-30
MRK,Declared,2021-03-12,0.0323,0.65,2.48,2021-03-12
MRTI,Declared,2021-03-30,0.0533,0.6,7.19999999999999,2021-03-30
MRTN,Declared,2021-03-16,0.0096,0.04,0.16,2021-03-16
MRVL,Declared,2021-04-08,0.005,0.06,0.24,2021-04-08
MS-PR-A,Declared,2021-03-30,0.0414,0.25,1.01668,2021-03-30
MS-PR-E,Declared,2021-03-30,0.061,0.44531,1.78124,2021-03-30
MS-PR-F,Declared,2021-03-30,0.0599,0.42969,1.71876,2021-03-30
MS-PR-I,Declared,2021-03-30,0.0553,0.39844,1.59376,2021-03-30
MS-PR-K,Declared,2021-03-30,0.0502,0.36563,1.46252,2021-03-30
MS-PR-L,Declared,2021-03-30,0.046,0.3046875,1.21875,2021-03-30
MSFT,Declared,2021-05-19,0.009,0.56,2.14,2021-05-19
MSI,Declared,2021-03-12,0.0144,0.71,2.63,2021-03-12
MSSEL,Declared,2021-04-16,0.0427,1.11,4.44,2021-04-16
MTB,Declared,2021-02-26,0.0288,1.1,4.4,2021-02-26
MTBCP,Declared,2021-03-30,0.0991,0.22917,2.75004,2021-03-30
MTCPY,Declared,2021-05-27,0.0279,0.3786122,0.4750039,2021-05-27
MTDR,Declared,2021-03-23,0,0.025,0,2021-03-23
MTEX,Declared,2021-03-15,0.0324,0.16,0.57,2021-03-15
MTPOY,Declared,2021-03-03,0.0203,1.649518,0.390903,2021-03-03
MYE,Declared,2021-03-17,0.0271,0.135,0.54,2021-03-17
NASB,Declared,2021-03-19,0.0316,0.75,2.2,2021-03-19
NAT,Declared,2021-03-11,0.1083,0.02,0.38,2021-03-11
NATR,Declared,2021-03-26,0,1,0,2021-03-26
NAVI,Declared,2021-03-04,0.049,0.16,0.64,2021-03-04
NCMI,Declared,2021-03-19,0.038,0.05,0.21,2021-03-19
NCV-PR-A,Declared,2021-03-10,0.0536,0.3515625,1.40625,2021-03-10
NCZ-PR-A,Declared,2021-03-10,0.0532,0.34375,1.375,2021-03-10
NDAQ,Declared,2021-03-11,0.0133,0.49,1.94,2021-03-11
NDGPY,Declared,2021-06-16,0.0241,0.309123,0.959132,2021-06-16
NDVLY,Declared,2021-03-16,0.0493,0.036097,0.131567,2021-03-16
NECB,Declared,2021-04-08,0.0055,0.03,0.09,2021-04-08
NEFB,Declared,2021-04-29,0.0114,4,8,2021-04-29
NEFBP,Declared,2021-04-29,0.0286,4,8,2021-04-29
NEM,Declared,2021-03-03,0.0257,0.55,1.59,2021-03-03
NEP,Declared,2021-02-04,0.027,0.615,2.2625,2021-02-04
NESW,Declared,2021-03-18,0.0241,0.185,0.554999999999999,2021-03-18
NEU,Declared,2021-03-12,0.0189,1.9,7.6,2021-03-12
NEWEN,Declared,2021-03-17,0.0429,1.5,6,2021-03-17
NEWT,Declared,2021-03-19,0.0737,0.5,2.05,2021-03-19
NEXA,Declared,2021-03-11,0.0344,0.264273,0.377533,2021-03-11
NFE,Declared,2021-03-25,0.0037,0.1,0.2,2021-03-25
NFG,Declared,2021-03-30,0.0357,0.445,1.77,2021-03-30
NGLOY,Declared,2021-03-18,0.0178,0.36,0.375,2021-03-18
NHC,Declared,2021-03-30,0.0268,0.52,2.08,2021-03-30
NHF-PR-A,Declared,2021-03-23,0,0.3244382022,0,2021-03-23
NHI,Declared,2021-03-30,0.0582,1.1025,4.41,2021-03-30
NI,Declared,2021-04-29,0.0362,0.22,0.85,2021-04-29
NI-PR-B,Declared,2021-05-21,0.0576,0.40625,1.625,2021-05-21
NJR,Declared,2021-03-16,0.0306,0.3325,1.29,2021-03-16
NKE,Declared,2021-02-26,0.007,0.275,1.01,2021-02-26
NKRKY,Declared,2021-03-31,0.0352,0.36381,0.639588,2021-03-31
NL,Declared,2021-03-12,0.0174,0.06,0.12,2021-03-12
NLSN,Declared,2021-03-03,0.0137,0.06,0.36,2021-03-03
NLY,Declared,2021-03-30,0.1045,0.22,0.91,2021-03-30
NLY-PR-F,Declared,2021-02-26,0.0693,0.434375,1.7375,2021-02-26
NLY-PR-G,Declared,2021-02-26,0.065,0.40625,1.625,2021-02-26
NLY-PR-I,Declared,2021-02-26,0.0669,0.421875,1.6875,2021-02-26
NMK-PR-B,Declared,2021-03-16,0.0357,0.9,3.6,2021-03-16
NMK-PR-C,Declared,2021-03-16,0.039,0.975,3.9,2021-03-16
NMM,Declared,2021-02-08,0.0478,0.05,0.7,2021-02-08
NMPWP,Declared,2021-03-16,0.04,0.85,3.4,2021-03-16
NMRK,Declared,2021-03-09,0.0117,0.01,0.13,2021-03-09
NOA,Declared,2021-03-03,0.0104,0.0314,0.1191,2021-03-03
NODB,Declared,2021-03-31,0.0122,0.25,1,2021-03-31
NREF,Declared,2021-03-12,0.0763,0.475,1.4198,2021-03-12
NRGSP,Declared,2021-04-16,0.0421,0.5625,2.25,2021-04-16
NRIM,Declared,2021-03-10,0.0303,0.37,1.38,2021-03-10
NRT,Declared,2021-02-11,0.0831,0.04,0.32,2021-02-11
NSA,Declared,2021-03-12,0.0328,0.35,1.35,2021-03-12
NSA-PR-A,Declared,2021-03-12,0.0562,0.375,1.5,2021-03-12
NSP,Declared,2021-03-10,0.0181,0.4,1.6,2021-03-10
NSRGY,Declared,2021-04-19,0.0254,3.065774,2.769944,2021-04-19
NSTYY,Declared,2021-03-05,0,0.073568,0,2021-03-05
NTES,Declared,2021-03-11,0.0086,0.06,0.927999999999999,2021-03-11
NTIP,Declared,2021-03-15,0.0307,0.05,0.1,2021-03-15
NTOIY,Declared,2021-03-31,0.0182,0.23779,0.578648,2021-03-31
NTR,Declared,2021-03-30,0.031,0.46,1.8,2021-03-30
NTRS,Declared,2021-03-11,0.0268,0.7,2.8,2021-03-11
NTRSO,Declared,2021-03-12,0.0508,0.29375,1.3577778,2021-03-12
NTST,Declared,2021-03-12,0.0163,0.2,0.3,2021-03-12
NUE,Declared,2021-03-30,0.0234,0.405,1.6125,2021-03-30
NVDA,Declared,2021-03-09,0.0012,0.16,0.64,2021-03-09
NVO,Declared,2021-03-26,0.0179,0.9493578,1.3003822,2021-03-26
NVT,Declared,2021-04-22,0.0238,0.175,0.7,2021-04-22
NVZMY,Declared,2021-03-12,0,0.849212,0,2021-03-12
NWE,Declared,2021-03-12,0.0094,0.62,0.6,2021-03-12
NWFL,Declared,2021-04-14,0.0382,0.26,1.01,2021-04-14
NWG,Declared,2021-03-25,0,0.083814,0,2021-03-25
NWIN,Declared,2021-03-25,0.0296,0.31,1.24,2021-03-25
NWS,Declared,2021-03-16,0.0079,0.1,0.2,2021-03-16
NWSA,Declared,2021-03-16,0.0076,0.1,0.2,2021-03-16
NWSGY,Declared,2021-03-19,0.068,0.373348,0.748216999999999,2021-03-19
NX,Declared,2021-03-12,0.0122,0.08,0.32,2021-03-12
NXPI,Declared,2021-03-12,0.0074,0.5625,1.5,2021-03-12
NXRT,Declared,2021-03-12,0.0282,0.34125,1.27875,2021-03-12
NYMT,Declared,2021-03-24,0.0485,0.1,0.225,2021-03-24
NYMTM,Declared,2021-03-31,0.0796,0.4921875,1.96875,2021-03-31
NYMTN,Declared,2021-03-31,0.0805,0.5,2,2021-03-31
NYMTO,Declared,2021-03-31,0.0798,0.4921875,1.96875,2021-03-31
NYMTP,Declared,2021-03-31,0.0785,0.484375,1.9375,2021-03-31
NYT,Declared,2021-04-06,0.0047,0.07,0.24,2021-04-06
O,Declared,2021-03-31,0.0439,0.235,2.805,2021-03-31
OAS,Declared,2021-03-05,0,0.375,0,2021-03-05
OBCI,Declared,2021-03-10,0.0047,0.03,0.06,2021-03-10
OC,Declared,2021-03-04,0.0109,0.26,0.98,2021-03-04
OCCIP,Declared,2021-03-23,0.0683,0.1432292,1.7187504,2021-03-23
ODC,Declared,2021-05-13,0.0276,0.26,1.03,2021-05-13
OFC,Declared,2021-03-30,0.0392,0.275,1.1,2021-03-30
OFG,Declared,2021-03-30,0.0126,0.08,0.28,2021-03-30
OFG-PR-A,Declared,2021-03-12,0.0694,0.1484375,1.78125,2021-03-12
OFG-PR-B,Declared,2021-03-12,0.0675,0.1458333,1.7499996,2021-03-12
OFG-PR-D,Declared,2021-03-30,0.0686,0.4453125,1.78125,2021-03-30
OGE,Declared,2021-04-09,0.0478,0.4025,1.58,2021-04-09
OGFGY,Declared,2021-03-02,0.0478,0.097262,0.16246,2021-03-02
OLED,Declared,2021-03-15,0.0026,0.2,0.6,2021-03-15
OLMIY,Declared,2021-04-29,0.0479,0.602001,1.155271,2021-04-29
OLP,Declared,2021-03-23,0.0764,0.45,1.8,2021-03-23
OMC,Declared,2021-03-09,0.0339,0.7,2.6,2021-03-09
OMI,Declared,2021-03-12,0.0003,0.0025,0.01,2021-03-12
OPOF,Declared,2021-03-02,0.0218,0.12,0.48,2021-03-02
ORA,Declared,2021-03-10,0.0053,0.12,0.44,2021-03-10
ORC,Declared,2021-02-25,0.1309,0.065,0.775,2021-02-25
ORCC,Declared,2021-03-30,0.0873,0.31,1.24,2021-03-30
ORCL,Declared,2021-04-07,0.0144,0.32,0.96,2021-04-07
ORINY,Declared,2021-03-26,0.0395,0.90795,0.80985,2021-03-26
ORKLY,Declared,2021-04-16,0.0246,0.325536,0.24487,2021-04-16
ORRYY,Declared,2021-03-02,0.0717,0.404092,0.723703,2021-03-02
OSBK,Declared,2021-03-12,0.015,0.65,0.6,2021-03-12
OTCM,Declared,2021-03-22,0.0144,0.15,0.6,2021-03-22
OTEX,Declared,2021-03-04,0.0146,0.2008,0.7246,2021-03-04
OUKPY,Declared,2021-04-26,0.01,0.060437,0.054915,2021-04-26
OVCHY,Declared,2021-05-12,0.0367,0.240672,0.634379,2021-05-12
OVV,Declared,2021-03-12,0.014,0.09375,0.375,2021-03-12
OXLCM,Declared,2021-03-16,0.0674,0.140625,1.6875,2021-03-16
OXLCO,Declared,2021-03-16,0.0746,0.15625,1.875,2021-03-16
OXY,Declared,2021-03-09,0.0291,0.01,0.82,2021-03-09
PAHC,Declared,2021-03-02,0.0193,0.12,0.48,2021-03-02
PATK,Declared,2021-03-05,0.0114,0.28,1.03,2021-03-05
PB,Declared,2021-03-12,0.0237,0.49,1.87,2021-03-12
PBIP,Declared,2021-03-05,0.0188,0.07,0.28,2021-03-05
PCCWY,Declared,2021-05-10,0.0711,0.296686,0.415145,2021-05-10
PCGU,Declared,2021-02-11,0.0177,1.375,2.0625,2021-02-11
PCH,Declared,2021-03-04,0.0298,0.41,1.61,2021-03-04
PCHUY,Declared,2021-02-25,0.0144,0.167123,0.153936,2021-02-25
PCLB,Declared,2021-03-05,0.0249,0.22,0.76,2021-03-05
PDCO,Declared,2021-04-15,0.0325,0.26,1.04,2021-04-15
PDM,Declared,2021-02-25,0.0458,0.21,0.84,2021-02-25
PEB,Declared,2021-03-30,0.0016,0.01,0.04,2021-03-30
PEB-PR-C,Declared,2021-03-30,0.0657,0.40625,1.625,2021-03-30
PEB-PR-D,Declared,2021-03-30,0.0648,0.39844,1.59376,2021-03-30
PEB-PR-E,Declared,2021-03-30,0.0649,0.39844,1.59376,2021-03-30
PEB-PR-F,Declared,2021-03-30,0.0649,0.39375,1.575,2021-03-30
PEBC,Declared,2021-03-10,0.024,0.36,0.72,2021-03-10
PEG,Declared,2021-03-08,0.0335,0.51,1.96,2021-03-08
PEGA,Declared,2021-03-31,0.001,0.03,0.12,2021-03-31
PEGRY,Declared,2021-01-28,0,0.180799,1.137824,2021-01-28
PEP,Declared,2021-03-04,0.03,1.0225,4.0225,2021-03-04
PERS,Declared,2021-02-11,0.0767,0.075,0.033,2021-02-11
PEXNY,Declared,2021-02-26,0.0461,0.183443,0.325264,2021-02-26
PFBI,Declared,2021-03-12,0.0348,0.15,0.6,2021-03-12
PFG,Declared,2021-02-26,0.0375,0.56,2.24,2021-02-26
PFH,Declared,2020-11-12,0.0749,0.286458333,1.90625,2020-11-12
PFOH,Declared,2021-03-04,0.0351,0.25,1,2021-03-04
PGGCY,Declared,2021-04-19,0,0.300459,0.414342,2021-04-19
PGR,Declared,2021-04-06,0.0525,0.1,4.9,2021-04-06
PGRE,Declared,2021-03-30,0.0365,0.07,0.37,2021-03-30
PHI,Declared,2021-03-16,0.0572,0.8249123,1.5490746,2021-03-16
PHM,Declared,2021-03-11,0.0102,0.14,0.5,2021-03-11
PHPPY,Declared,2021-05-20,0,0.84924,0,2021-05-20
PHX,Declared,2021-05-19,0.0131,0.01,0.04,2021-05-19
PINE,Declared,2021-03-19,0.0456,0.24,0.82,2021-03-19
PKG,Declared,2021-03-12,0.0252,1,3.37,2021-03-12
PKI,Declared,2021-04-15,0.0022,0.07,0.28,2021-04-15
PKIN,Declared,2021-02-26,0.0008,0.02,0.01,2021-02-26
PLD,Declared,2021-03-18,0.0223,0.63,2.32,2021-03-18
PLDGP,Declared,2021-03-18,0.0566,1.0675,4.27,2021-03-18
PLOW,Declared,2021-03-18,0.0225,0.285,1.12,2021-03-18
PLWN,Declared,2021-02-25,0.08,15,43.2,2021-02-25
PLYM,Declared,2021-03-30,0.0562,0.2,0.975,2021-03-30
PLYM-PR-A,Declared,2021-03-12,0.0707,0.46875,1.875,2021-03-12
PM,Declared,2021-03-19,0.0537,1.2,4.74,2021-03-19
PNBI,Declared,2021-03-17,0.0338,0.24,0.92,2021-03-17
PNGAY,Declared,2021-04-21,0.0236,0.432786,0.598339,2021-04-21
PNM,Declared,2021-04-29,0.0256,0.3275,1.25,2021-04-29
PNR,Declared,2021-04-22,0.0126,0.2,0.77,2021-04-22
PONT,Declared,2021-03-30,0.0142,1.75,6.4,2021-03-30
POOL,Declared,2021-03-10,0.0067,0.58,2.29,2021-03-10
POR,Declared,2021-03-24,0.0332,0.4075,1.585,2021-03-24
POWI,Declared,2021-02-25,0.0074,0.13,0.62,2021-02-25
PPAL,Declared,2021-03-11,0.0091,0.2375,0.95,2021-03-11
PPERY,Declared,2021-03-26,0.0468,0.305349,0.426999,2021-03-26
PPL,Declared,2021-03-09,0.0587,0.415,1.66,2021-03-09
PPLL,Declared,2021-03-12,0.0316,0.57,2.21,2021-03-12
PRA,Declared,2021-03-25,0.0164,0.05,0.46,2021-03-25
PRGO,Declared,2021-03-11,0.0163,0.24,0.675,2021-03-11
PRIF-PR-A,Declared,2021-03-12,0.0645,0.3984375,1.59375,2021-03-12
PRIF-PR-B,Declared,2021-03-12,0.0623,0.390625,1.5625,2021-03-12
PRIF-PR-C,Declared,2021-03-12,0.061,0.4140625,1.65625,2021-03-12
PRIF-PR-D,Declared,2021-03-12,0.0689,0.4375,1.75,2021-03-12
PRIF-PR-E,Declared,2021-03-12,0.0641,0.3984375,1.59375,2021-03-12
PRIF-PR-F,Declared,2021-03-12,0.0551,0.41406,1.40781,2021-03-12
PRIM,Declared,2021-03-30,0.006,0.06,0.24,2021-03-30
PRMW,Declared,2021-03-11,0.0145,0.06,0.24,2021-03-11
PRSP,Declared,2021-03-02,0.0093,0.07,0.27,2021-03-02
PRT,Declared,2021-01-28,0.0494,0.01593,0.157014,2021-01-28
PSA,Declared,2021-03-15,0.0326,2,8,2021-03-15
PSA-PR-C,Declared,2021-03-15,0.0502,0.3203125,1.28125,2021-03-15
PSA-PR-D,Declared,2021-03-15,0.049,0.309375,1.2375,2021-03-15
PSA-PR-E,Declared,2021-03-15,0.0476,0.30625,1.225,2021-03-15
PSA-PR-F,Declared,2021-03-15,0.0494,0.321875,1.2875,2021-03-15
PSA-PR-G,Declared,2021-03-15,0.0481,0.315625,1.2625,2021-03-15
PSA-PR-H,Declared,2021-03-15,0.0507,0.35,1.4,2021-03-15
PSA-PR-I,Declared,2021-03-15,0.0456,0.3046875,1.21875,2021-03-15
PSA-PR-J,Declared,2021-03-15,0.0498,0.29375,1.3251389,2021-03-15
PSA-PR-K,Declared,2021-03-15,0.0456,0.296875,1.22708329999999,2021-03-15
PSA-PR-L,Declared,2021-03-15,0.0235,0.2890625,0.6230903,2021-03-15
PSA-PR-M,Declared,2021-03-15,0.0155,0.2578125,0.3953125,2021-03-15
PSA-PR-N,Declared,2021-03-15,0.0093,0.2421875,0.2314236,2021-03-15
PSA-PR-O,Declared,2021-03-15,0,0.3629167,0,2021-03-15
PSB,Declared,2021-03-15,0.0267,1.05,4.2,2021-03-15
PSB-PR-W,Declared,2021-03-15,0.0504,0.325,1.3,2021-03-15
PSB-PR-X,Declared,2021-03-15,0.0504,0.328125,1.3125,2021-03-15
PSB-PR-Y,Declared,2021-03-15,0.0498,0.325,1.3,2021-03-15
PSB-PR-Z,Declared,2021-03-15,0.0463,0.3046875,1.21875,2021-03-15
PSHZF,Declared,2021-02-18,0.0027,0.1,0.1,2021-02-18
PSMMY,Declared,2021-03-12,0.0341,3.4525,2.90324,2021-03-12
PSMT,Declared,2021-08-12,0.0072,0.35,0.7,2021-08-12
PSO,Declared,2021-03-25,0.0215,0.188514,0.243471,2021-03-25
PSTNY,Declared,2021-03-22,0,0.3318,0,2021-03-22
PSXP,Declared,2021-01-28,0.1426,0.875,3.5,2021-01-28
PTA,Declared,2021-03-16,0.0157,0.13,0.39,2021-03-16
PTAUY,Declared,2021-03-10,0.0152,0.030938,0.307449,2021-03-10
PTEN,Declared,2021-03-03,0.0142,0.02,0.12,2021-03-03
PTRS,Declared,2021-03-23,0.0067,0.025,0.05,2021-03-23
PUK,Declared,2021-03-25,0.0145,0.2146,0.6268,2021-03-25
PUK-PR-A,Declared,2020-12-07,0.0581,0.40625,1.625,2020-12-07
PWOD,Declared,2021-03-08,0.0512,0.32,1.28,2021-03-08
PXD,Declared,2021-03-30,0.0135,0.56,2.2,2021-03-30
PXSAP,Declared,2021-03-12,0.0286,0.1614583,0.6835166,2021-03-12
PYS,Declared,2021-04-13,0.0819,0.7875,1.575,2021-04-13
PZCUY,Declared,2021-02-11,0.0266,0.072891,0.149442,2021-02-11
QBBHY,Declared,2021-03-10,0,0.097162,0,2021-03-10
QCCO,Declared,2021-03-03,0,0.05,0,2021-03-03
QCOM,Declared,2021-03-03,0.0192,0.65,2.57,2021-03-03
QCRH,Declared,2021-03-18,0.0051,0.06,0.24,2021-03-18
QNBC,Declared,2021-03-11,0.0398,0.35,1.36,2021-03-11
QSR,Declared,2021-03-22,0.0325,0.53,2.08,2021-03-22
QTS,Declared,2021-03-18,0.0297,0.5,1.88,2021-03-18
QTS-PR-A,Declared,2021-03-30,0.0647,0.4453125,1.78125,2021-03-30
QTS-PR-B,Declared,2021-03-30,0.0456,1.625,6.5,2021-03-30
R,Declared,2021-02-12,0.0297,0.56,2.24,2021-02-12
RADLY,Declared,2020-12-24,0,0.005589,0,2020-12-24
RAFI,Declared,2021-03-30,0.0455,0.0675,0.266,2021-03-30
RANJY,Declared,2021-03-25,0,0.980424,0,2021-03-25
RBC,Declared,2021-03-31,0.0081,0.3,1.2,2021-03-31
RBCAA,Declared,2021-03-18,0.0251,0.308,1.144,2021-03-18
RC,Declared,2021-03-12,0.1074,0.3,1.6,2021-03-12
RCI,Declared,2021-03-09,0.029,0.3952,1.5175,2021-03-09
RDS-A,Declared,2021-02-18,0.0447,0.333,1.913,2021-02-18
RDS-B,Declared,2021-02-18,0.047,0.333,1.913,2021-02-18
RDSMY,Declared,2021-05-10,0.0165,0.476732,0.700316,2021-05-10
RE,Declared,2021-03-16,0.0245,1.55,6.2,2021-03-16
REG,Declared,2021-03-12,0.0305,0.595,1.785,2021-03-12
RELX,Declared,2021-04-29,0.0236,0.46927,0.575898,2021-04-29
REML,Declared,2020-11-12,0.3737,0.0345,1.82369999999999,2020-11-12
REPX,Declared,2021-04-15,0,0.28,0,2021-04-15
REXR,Declared,2021-03-30,0.0171,0.24,0.86,2021-03-30
REXR-PR-A,Declared,2021-03-12,0.0584,0.367188,1.468752,2021-03-12
REXR-PR-B,Declared,2021-03-12,0.0576,0.3671875,1.46875,2021-03-12
REXR-PR-C,Declared,2021-03-12,0.0543,0.3515625,1.4062505,2021-03-12
RF,Declared,2021-03-04,0.0296,0.155,0.62,2021-03-04
RGCO,Declared,2021-04-14,0.0298,0.185,0.71,2021-04-14
RGLD,Declared,2021-03-31,0.0107,0.3,1.14,2021-03-31
RGP,Declared,2021-02-17,0.0399,0.14,0.56,2021-02-17
RGR,Declared,2021-03-11,0.021,0.71,1.51,2021-03-11
RHHBY,Declared,2021-03-18,0.0271,1.2782335,1.1366212,2021-03-18
RICK,Declared,2021-03-11,0.0023,0.04,0.15,2021-03-11
RILY,Declared,2021-03-09,0.0206,0.5,1.175,2021-03-09
RIO,Declared,2021-03-04,0.049,3.09,3.86,2021-03-04
RJF,Declared,2021-03-31,0.0126,0.39,1.5,2021-03-31
RKT,Declared,2021-03-08,0,1.11,0,2021-03-08
RLI,Declared,2021-02-25,0.0081,0.24,0.95,2021-02-25
RLJ,Declared,2021-03-30,0.0024,0.01,0.04,2021-03-30
RLJ-PR-A,Declared,2021-03-30,0.0751,0.4875,1.95,2021-03-30
RMBI,Declared,2021-03-03,0.0162,0.07,0.22,2021-03-03
RMD,Declared,2021-02-10,0.0102,0.39,1.95,2021-02-10
RNR,Declared,2021-03-12,0.0082,0.36,1.4,2021-03-12
RNST,Declared,2021-03-16,0.0197,0.22,0.88,2021-03-16
ROFO,Declared,2021-03-04,0,0.25,0,2021-03-04
ROIC,Declared,2021-03-25,0.0122,0.11,0.2,2021-03-25
ROST,Declared,2021-03-15,0.0023,0.285,0.285,2021-03-15
RPAI,Declared,2021-03-25,0.0241,0.07,0.275625,2021-03-25
RPGRY,Declared,2021-03-08,0.0158,0.1145042,0.1807664,2021-03-08
RPT,Declared,2021-03-18,0.0176,0.075,0.22,2021-03-18
